id,claim_id,book_name,chunk_id,evidence_text,label,confidence,verifier_model,run_id
53,53_c02,In search of the castaways,castaways_ch004_w0005,"""I am going to throw myself at the feet of the Queen,"" replied the young girl, ""and we shall see if she will be deaf to the prayers of two children imploring help for their father."" Lord Glenarvan shook his head; not that he doubted the clemency of Her Gracious Majesty, but he doubted whether Mary Grant would gain access to her; for but few suppliants reach the steps of a throne.",NEUTRAL,0.9549116649192709,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch043_w0004,"We will make a litter, and take turns in carrying you."" The litter was made of branches covered with leaves, and upon this Mulready was placed.",NEUTRAL,0.971436133376548,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch047_w0007,"Though terribly bruised and still bleeding from his wounds, Louper hollowed a grave for the remains, and then, after many more days of privation and danger, came to the huts of some of the Maoris, by whose assistance he at length reached the settled parts of the colony.",NEUTRAL,0.975338347892013,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch052_w0003,"But less fortunate than young Grant, he had fallen upon an encampment of Maoris, who were commanded by a chief of fine form and intelligent appearance, who was evidently superior to all the warriors of his tribe.",NEUTRAL,0.945494750412168,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch052_w0004,"However that might be, he received unanimous congratulations; and as the past was now known, they returned to the present.",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch037_w0002,"The forests of Oceanica are entirely different from those of the New World, and the eucalyptus--the ""tara"" of the aborigines--is the most perfect tree of the Australian flora.",NEUTRAL,0.9380837129100997,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch046_w0001,"As the Macquarie lay over on her starboard beams, her opposite side was raised, and the defective seams were out of water.",NEUTRAL,0.9422961932160364,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch001_w0005,"""Very true,"" added Lady Helena; ""but the contents are more valuable than that which contains them, and it is better to sacrifice one than the other."" ""Let your lordship only break off the neck,"" said the captain, ""and that will enable you to draw them out without injury."" ""Yes, yes, my dear Edward!"" cried Lady Glenarvan.",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch019_w0007,"""Thalcave shall not leave, Robert.",NEUTRAL,0.942668964414771,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch020_w0002,"I am therefore astonished, like Thalcave, at not encountering traces of them in a country where they generally pursue the calling of plunderers."" ""Well, then,"" inquired Glenarvan, ""what course ought we to take?"" ""I will see,"" replied Paganel.",NEUTRAL,0.942521708973239,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c02,In search of the castaways,castaways_ch023_w0001,All shared his opinion in regard to Thalcave.,NEUTRAL,0.9400194967380292,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch022_w0003,"The fringes of the saddle-cloths seemed so many liquid streams; and the horsemen, bespattered by their animals, whose hoofs splashed in the water at every step, rode in a double shower, which came from the ground",NEUTRAL,0.9859282404184342,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch019_w0007,"I trust him to you, Thalcave!"" Glenarvan, in his excitement, mingled English and Spanish together.",NEUTRAL,0.9936233210466711,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch016_w0000,"[Sidenote: A FRESH START.] When Thalcave was in the saddle, the horse pranced with spirited grace, and the Patagonian, a skillful rider, was magnificent to behold.",NEUTRAL,0.9625731799274555,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch018_w0004,"Thalcave said nothing, but probably thought that if the Guamini was dry it would then be time to despair, if indeed an Indian's heart has ever experienced such an emotion.",NEUTRAL,0.971630906783217,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch022_w0006,"Soon a mingled roar, like bellowing, neighing, and bleating, resounded half a mile to the south, and immense herds appeared, tumbling, rising, and rushing, a confused mass of terrified beasts, and fled by with frightful rapidity.",NEUTRAL,0.962648063595039,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch019_w0006,"Thalcave, turning like a deer, had suddenly approached his horse, which was neighing with impatience, and was beginning to saddle him carefully, forgetting neither strap nor buckle.",NEUTRAL,0.9612693323607852,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch022_w0009,"It was fortunate; for, if this refuge had failed, all chance of safety would have vanished, and they must have perished in the waves.",NEUTRAL,0.9579280487488473,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch019_w0009,"Thalcave and he urged their horses to a more rapid pace, and a few moments afterwards they joined the party led by Paganel.",NEUTRAL,0.9424050280193531,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch019_w0002,"Glenarvan and Robert had stationed themselves so as to defend the entrance of the ramada, and with their loaded rifles were about to fire at the first ranks of wolves, when Thalcave turned aside their weapons already poised for a shot.",NEUTRAL,0.9475637580738597,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch019_w0000,"According to this conjecture, Thalcave had only to await the progress of events, which he did, half reclining, his head resting on his hands, his elbows on his knees, his eyes motionless, in the attitude of a man whom a sudden anxiety has awakened from sleep.",NEUTRAL,0.946062222251026,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch042_w0006,"And now may God save our poor sailor and protect ourselves!"" Glenarvan was right in both resolves, first to forbid any single attempt to cross the plains, and next to wait patiently on the banks of the river for a practicable passage.",NEUTRAL,0.9282514008855058,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
53,53_c03,In search of the castaways,castaways_ch026_w0006,"He therefore shook Thalcave's hand, and did not insist; not even when the Indian, smiling in his peculiar way, refused the price of his services, saying,-- ""It was done out of friendship."" His lordship, however, desired to give the brave Indian something which might at least serve as a souvenir of his European friends.",NEUTRAL,0.9284773983792219,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch059_w0000,"As for Paganel, he wept like a child who does not think of hiding his emotion.",NEUTRAL,0.999163031578064,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch041_w0002,"""Yes,"" replied another, ""here is the trefoil of the hoofs again."" ""It has been like this since leaving the Wimerra."" ""All the horses are dead."" ""The poison is not far away."" ""There is enough here to settle an entire troop of cavalry.",NEUTRAL,0.9608515107410138,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch019_w0005,But Thalcave shook his head.,NEUTRAL,0.948524562543469,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch018_w0004,"It was not, however, without much resistance, prancing and neighing, that Thalcave's horse consented to keep pace with the others.",NEUTRAL,0.9441609580106576,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch019_w0004,"He forgot himself, and thought only of this poor child, who displayed a courage beyond his years.",NEUTRAL,0.938606948880792,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch029_w0003,"He came on deck, and, briefly",NEUTRAL,0.9259842326575402,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch018_w0003,"He praises you, my boy!"" ""And why, my lord?"" ""Because of the way you ride."" ""Oh, I merely keep firm; that is all,"" replied Robert, who blushed with pleasure at hearing himself complimented.",NEUTRAL,0.9266791736088752,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch014_w0001,"""My friends,"" said he, scarcely restraining his tears, ""we must search for him, we must find him!",NEUTRAL,0.9222061880389868,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch007_w0001,"In a word, I wish to discover the course of the Yaroo-tsang-bo-tsoo, which waters Thibet, and finally to settle whether this river does not join the Brahmapootra in the northeast part of Assam.",NEUTRAL,0.9219147123382558,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch016_w0004,"He gesticulated, articulated, and exerted himself in a hundred ways, while great drops of sweat rolled down his face.",NEUTRAL,0.91658138411798,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch019_w0000,"According to this conjecture, Thalcave had only to await the progress of events, which he did, half reclining, his head resting on his hands, his elbows on his knees, his eyes motionless, in the attitude of a man whom a sudden anxiety has awakened from sleep.",NEUTRAL,0.9092239546813823,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c01,In search of the castaways,castaways_ch003_w0001,"He was known to be brave to excess, enterprising, chivalrous, a Fergus of the nineteenth century; but good above all, better than Saint Martin himself, for he would have given his very cloak to the poor people of the Highlands.",NEUTRAL,0.9009939117818346,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch019_w0000,"Glenarvan, Robert, and Thalcave had yielded to the common law, and, stretched on their thick beds of grass, they enjoyed a refreshing sleep.",CONTRADICT,0.9994368702173233,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch019_w0006,"""He is leaving us!"" cried he, seeing Thalcave gather up his reins as though he were about to mount.",CONTRADICT,0.9698335225093566,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch039_w0005,"At evening, after a journey of only ten miles, the signal to halt was given, the encampment arranged, and the night was passed comfortably beneath a large group of arborescent ferns, among whose branches fluttered enormous bats.",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch016_w0006,"""With the cazique Calfoucoura,"" answered Thalcave.",CONTRADICT,0.9593900434262671,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch016_w0003,"""And we are going----?"" ""Always to the east."" ""That is going nowhere."" ""Who knows?"" Thalcave was silent, and gazed at the geographer with profound",CONTRADICT,0.9597796198077041,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch020_w0002,"So, as soon as he perceived the geographer at a distance, he cried,-- ""Come, friend Paganel, Thalcave and I can scarcely succeed in understanding each other."" Paganel conversed a few moments with the Indian, and, turning to Glenarvan, said,-- ""Thalcave is astonished at a circumstance that is really strange."" ""What?"" ""At meeting neither Indians, nor any traces of them, on these plains, which are usually furrowed with their trails, whether they are driving home the cattle stolen from the ranchos, or going to the Andes to sell their zorillo carpets and whips of braided leather."" ""And to what does Thalcave attribute this abandonment?"" ""He cannot tell; he is astonished.",CONTRADICT,0.9526804000944502,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch017_w0003,"The horses were very much exhausted: they were dying of thirst; and, although their riders had denied themselves on their account, still their share of water had been very limited.",CONTRADICT,0.9507479028746616,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch017_w0000,"The horses advanced at a brisk pace among the tufts of ""paja-brava,"" a kind of grass that serves the Indians as a shelter during the storms.",CONTRADICT,0.9414637875380485,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch026_w0000,"The flames had gradually died out, and thus the principal danger of this terrible voyage had vanished.",CONTRADICT,0.9376296548946104,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch021_w0004,"The sergeant's story, the nationality of the prisoner, the murder of his companion, and his escape from the hands of the Indians, all accorded with the evident facts.",CONTRADICT,0.9317892198235527,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch034_w0002,"Of course nothing remained but to follow them with their feeble strength and scanty means of subsistence; but calamities still dogged their footsteps, and at last the leader, Burke, lay down exhausted, saying to his companion, King, ""I have not many hours to live; here are my watch and my notes; when I am dead, place a pistol in my right hand, and leave me without burial."" His forebodings were realized, and the next morning he died.",NEUTRAL,0.9233482855711855,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c02,In search of the castaways,castaways_ch020_w0003,"But not a shadow of an Indian did they encounter, to the increasing surprise of Thalcave; although, towards the middle of the day, three rovers of the plain, well armed and mounted, gazed for a moment at the little party, but prevented their approach, galloping away with incredible rapidity.",CONTRADICT,0.9315729080095569,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch026_w0003,"He established a kind of encampment in the shelter of the sand-hills; the remains of the provisions furnished them a final repast; and then each, following the major's example, hollowed out a comfortable bed in the sand, and, covering himself up to his chin, was soon wrapped in profound repose.",NEUTRAL,0.9912161886692047,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch029_w0002,"""Is there any danger?"" she managed to ask him during a momentary lull in the storm.",NEUTRAL,0.9944478905153613,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch026_w0002,"""She is there, at all events,"" said Glenarvan, ""waiting for us."" ""We shall see her to-morrow,"" replied MacNabb.",CONTRADICT,0.9531482964859248,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch031_w0004,"There were six feet of water in her hold, and she gradually foundered.",NEUTRAL,0.96203621088257,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch005_w0001,"When a child, the Glenarvan family had taken him under their care, and made him an excellent seaman.",NEUTRAL,0.9573663209850501,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch011_w0002,"however, with his inseparable telescope in a sling and his feet confined in the stirrups, he confided himself to the sagacity of his beast, and had no reason to repent.",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch018_w0004,"It was not, however, without much resistance, prancing and neighing, that Thalcave's horse consented to keep pace with the others.",NEUTRAL,0.9446997073760752,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch058_w0006,"Madam!"" repeated she, clasping her hands, ""I tell you my father is there!",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch003_w0001,"He had been married scarcely three months, having espoused Miss Helena Tuffnel, daughter of the great traveler, William Tuffnel, one of the numerous victims to the great passion for geographical discoveries.",NEUTRAL,0.945902541029086,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch019_w0003,"[Sidenote: THE LAST HOUR.] Glenarvan, at a sign from the Indian, took his place at once, while the latter, collecting the bedding, grass, and all combustible materials, piled them at the entrance of the ramada and threw on a burning ember.",NEUTRAL,0.9331331637020062,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch018_w0003,"""Thalcave seems to congratulate you.",CONTRADICT,0.8198121082691556,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
54,54_c03,In search of the castaways,castaways_ch004_w0002,"Such was the sorrowful story that the young girl related to Lady Glenarvan, in an artless manner, without thinking that through all those long years of trial she had behaved herself like an heroic daughter.",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch018_w0002,"""Let us eat first,"" said Glenarvan, ""and sleep till the hour of departure."" They ate supper without drink, which was rather unrefreshing, and then fell asleep.",NEUTRAL,0.9968291461467743,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch018_w0007,"Thalcave, arriving at a proper distance, launched his ""bolas"" with a strong hand, and so skillfully that they twisted about the legs of the ostrich and paralyzed its efforts.",NEUTRAL,0.9972925456938788,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch018_w0001,"My horse has not suffered so much yet from want of water, and I offer to accompany Thalcave."" ""Oh, my lord, take me!"" cried Robert, as if a pleasure excursion were in question.",NEUTRAL,0.9851327006999365,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch020_w0003,"After a few moments' conversation with Thalcave, he said,-- ""This is his advice, which seems to me very wise.",NEUTRAL,0.984301514260434,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch020_w0004,"According to Thalcave's orders, they advanced in close ranks, and at evening encamped in a spacious abandoned rancho, where the chief Catriel generally assembled his bands of natives.",NEUTRAL,0.9832872220202912,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch018_w0006,"As for quadrupeds, they did not make their appearance; but Thalcave, pointing to the tall grass and thick coppice, explained that they were hidden there.",NEUTRAL,0.9839510985057373,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch018_w0004,"During this conversation, their horses had relaxed their pace and fallen behind the other; but Thalcave called them, and they resumed their former gait.",NEUTRAL,0.9824301648262507,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch019_w0008,"Thaouka pranced, reared on his hind legs, and all at once, with a spring, cleared the barrier of fire and the rampart of bodies, while a boyish voice cried,-- ""God save you, my lord!"" Glenarvan and Thalcave had scarcely time to perceive Robert, who, clinging to the horse's mane, disappeared in the darkness.",NEUTRAL,0.9824136460174718,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch016_w0006,"""He was a stranger,"" replied Thalcave slowly; ""a European."" ""You have seen him?"" ""No, but he is mentioned in the accounts of the Indians.",NEUTRAL,0.9764075245814169,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch022_w0003,"""I know not,"" replied the Indian; ""and what if I did?"" ""Do the mountain streams, when swollen with the rains, ever overflow their banks?"" ""Sometimes."" ""And now, perhaps?"" ""Perhaps,"" said Thalcave.",NEUTRAL,0.9721934908410761,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch027_w0003,"I must inform your lordship that we did not return by way of the Strait of Magellan."" ""What!"" cried Paganel, ""you doubled Cape Horn, and I was not there!"" ""Hang yourself!"" said the major.",NEUTRAL,0.9724954230360477,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c01,In search of the castaways,castaways_ch019_w0004,"We must not wait till then to make a sally."" He turned towards Thalcave, and, recalling a few words of Spanish, began a conversation with the Indian, frequently interrupted by the cracks of the rifle.",NEUTRAL,0.9663211573875663,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch034_w0003,"[Illustration: He beheld the waters of the Indian Ocean, and proudly unfurled the Australian flag from the topmost branch of the highest tree he could find.] The histories of these Australian travels were lengthy, as told by Paganel.",NEUTRAL,0.993482792377472,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch016_w0004,"""Nor to Mendoza?"" ""No."" At this moment Glenarvan, rejoining Paganel, asked what Thalcave said, and why he had stopped.",NEUTRAL,0.9358062696762963,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch006_w0007,"Petersburg, Vienna, and New York; honorary member of the Royal Geographical and Ethnographical Institute of the East Indies, who, after passing twenty years of his life in studying geography, designs now to enter upon a roving life, and is directing his course to India to continue there the labors of the great travelers.""",NEUTRAL,0.9178525869814753,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch016_w0005,"""We shall see,"" replied Paganel; ""but, if he did not, I give it up."" [Sidenote: ""PERHAPS!""] Thalcave did not stir.",CONTRADICT,0.9079735870027761,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch018_w0005,"As for Thalcave, he drank quietly, without hurrying, long and deeply, till they might perhaps fear that the stream would be drained.",NEUTRAL,0.9055574306893961,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch007_w0000,"Feeling fatigued by thirty hours of travel, and knowing that a good way to avoid sea-sickness is to go to bed on embarking, and not stir from your bunk for the first days of the voyage, I retired immediately, and have conscientiously slept thirty-six hours, I assure you."" Jacques Paganel's hearers now knew the reason of his presence on board.",NEUTRAL,0.903209895418893,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch007_w0001,"And why?"" ""Because you are turning your back upon the Indian peninsula."" ""How?",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch008_w0004,"of Patagonia are Indians as well as the natives of the Punjab."" ""Eh!",NEUTRAL,0.8999634082042642,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch034_w0001,"After a very painful journey across a stony desert, they arrived at the extreme point reached by Stuart in 1845; and from this point, after determining as accurately as possible their latitude and longitude, they again started northward and seaward.",NEUTRAL,0.8934254846994509,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch015_w0006,"He overwhelmed the grave Indian with Spanish phrases, to which the latter quietly listened.",CONTRADICT,0.8664068566496965,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch019_w0007,"Thalcave!"" cried Glenarvan.",CONTRADICT,0.8909233541466065,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
55,55_c02,In search of the castaways,castaways_ch048_w0001,"[Sidenote: A TESTING TIME.] The evening before, the little party, led astray by the dense fog, had encamped in the midst of a numerous tribe of natives.",NEUTRAL,0.8874207738177052,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch012_w0002,"[Sidenote: CLIMBING A MOUNTAIN.] The catapaz, after searching vainly for a passage, dismounted, folded his arms, and waited.",NEUTRAL,0.65,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch018_w0004,"Thalcave said nothing, but probably thought that if the Guamini was dry it would then be time to despair, if indeed an Indian's heart has ever experienced such an emotion.",CONTRADICT,0.9600910607781523,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch020_w0002,"Thalcave had frequently stopped to examine the horizon, and each time his countenance expressed a lively astonishment.",NEUTRAL,0.9494427831321575,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch023_w0001,"[Illustration: He turned his intelligent head towards his master, and, shaking his long mane, neighed for him beseechingly.] [Sidenote: A COMMITTEE OF SUPPLY.] ""Thalcave, friend Thalcave!"" cried Robert, stretching out his hands towards the courageous Patagonian.",NEUTRAL,0.9665304828920536,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch016_w0004,Thalcave watched these manoeuvres without showing whether he comprehended or not.,CONTRADICT,0.8381388199014559,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch018_w0005,"They made a final effort, and galloped after the Indian.",CONTRADICT,0.799492057892727,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch013_w0007,"[Sidenote: A STEEP GRADIENT.] At one time the mass would slide without jolts or jars; at another, seized with a pitching and rolling motion like the deck of a vessel shaken by the billows, it would run along the edge of the abysses into which the fragments of the mountain fell, uproot the trees of centuries, and level with the precision of an enormous scythe all the inequalities of the eastern slope.",NEUTRAL,0.9527786646437575,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch014_w0000,"The outline of the mountains was entirely changed; a new view of summits, crests, and peaks was defined against the azure of the sky; and the guide of the Pampas would have sought in vain for his accustomed landmarks.",NEUTRAL,0.9577438772434068,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
56,56_c01,In search of the castaways,castaways_ch019_w0000,"Any other person but Thalcave, reassured by the outward silence, would have lain down again.",NEUTRAL,0.9538784957085513,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
